Sample Name	Compound	Expected RT	Compound Type	Acquisition Order	Status	Filename	Area	Actual RT	Theoretical Amt	Sample Amt	m/z (Delta(ppm))	Response Ratio	ISTD Response	Excluded	%Diff	%RSD	%CV	Final Units	Flag Details
	GSSG M04	9.3	Target Compound	32	Processed	050417_calib_7_01-1	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	33	Processed	050417_calib_6_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	34	Processed	050417_calib_5_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	35	Processed	050417_calib_4_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	36	Processed	050417_calib_3_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	37	Processed	050417_calib_2_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	38	Processed	050417_calib_1_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	39	Processed	050417_calib_7_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	40	Processed	050417_calib_6_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	41	Processed	050417_calib_5_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	42	Processed	050417_calib_4_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	43	Processed	050417_calib_2_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	44	Processed	050417_calib_1_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	45	Processed	101716_13C15N_H20_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	46	Processed	101716_13C15N_H20_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	47	Processed	101716_13C15N_H20_03	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	48	Processed	101716_13C15N_H20_04	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M04	9.3	Target Compound	49	Processed	101716_13C15N_H20_05	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	1	Processed	050417_T18-EFF_M0_01_91	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	2	Processed	050417_T18-EFF_M0_02_92	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	3	Processed	050417_T18-EFF_M0_03_93	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	4	Processed	050417_T18EFF_M0_01_94	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	5	Processed	050417_T18EFF_M0_02_95	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	6	Processed	050417_T18EFF_M0_03_96	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	7	Processed	050417_T19-EFF_M1_01_97	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	8	Processed	050417_T19-EFF_M1_02_98	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	9	Processed	050417_T19-EFF_M1_03_99	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	10	Processed	050417_T19EFF_M1_01_100	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	11	Processed	050417_T19EFF_M1_02_101	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	12	Processed	050417_T19EFF_M1_03_102	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	13	Processed	050417_T20-EFF_M2_01_103	8391	9.39	N/A	N/A	-1.29991	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	14	Processed	050417_T20-EFF_M2_02_104	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	15	Processed	050417_T20-EFF_M2_03_105	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	16	Processed	050417_T20EFF_M2_01_106	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	17	Processed	050417_T20EFF_M2_02_107	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	18	Processed	050417_T20EFF_M2_03_108	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	19	Processed	050417_T22-EFF_M4_01_109	36132	9.23	N/A	N/A	0.967283	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	20	Processed	050417_T22-EFF_M4_02_110	36276	9.18	N/A	N/A	-0.412748	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	21	Processed	050417_T22-EFF_M4_03_111	22248	9.1	N/A	N/A	0.671563	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	22	Processed	050417_T22EFF_M4_01_112	10435	9.12	N/A	N/A	-1.29991	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	23	Processed	050417_T22EFF_M4_02_113	16887	9.11	N/A	N/A	-0.412748	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	24	Processed	050417_T22EFF_M4_03_114	8176	9.18	N/A	N/A	-1.792779	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	25	Processed	050417_T24-EFF_M6_01_115	89822	9.1	N/A	N/A	-0.412748	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	26	Processed	050417_T24-EFF_M6_02_116	128047	9.15	N/A	N/A	0.080121	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	27	Processed	050417_T24-EFF_M6_03_117	91408	9.15	N/A	N/A	-0.511321	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	28	Processed	050417_T24EFF_M6_01_118	38289	9.12	N/A	N/A	-1.201337	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	29	Processed	050417_T24EFF_M6_02_119	36932	9.1	N/A	N/A	-0.412748	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	30	Processed	050417_T24EFF_M6_03_120	51377	9.12	N/A	N/A	-0.807042	0	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	31	Processed	050417_calib_7_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	32	Processed	050417_calib_7_01-1	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	33	Processed	050417_calib_6_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	34	Processed	050417_calib_5_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	35	Processed	050417_calib_4_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	36	Processed	050417_calib_3_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	37	Processed	050417_calib_2_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	38	Processed	050417_calib_1_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	39	Processed	050417_calib_7_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	40	Processed	050417_calib_6_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	41	Processed	050417_calib_5_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	42	Processed	050417_calib_4_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	43	Processed	050417_calib_2_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	44	Processed	050417_calib_1_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	45	Processed	101716_13C15N_H20_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	46	Processed	101716_13C15N_H20_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	47	Processed	101716_13C15N_H20_03	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	48	Processed	101716_13C15N_H20_04	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M05	9.3	Target Compound	49	Processed	101716_13C15N_H20_05	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	1	Processed	050417_T18-EFF_M0_01_91	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	2	Processed	050417_T18-EFF_M0_02_92	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	3	Processed	050417_T18-EFF_M0_03_93	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	4	Processed	050417_T18EFF_M0_01_94	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	5	Processed	050417_T18EFF_M0_02_95	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	6	Processed	050417_T18EFF_M0_03_96	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	7	Processed	050417_T19-EFF_M1_01_97	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	8	Processed	050417_T19-EFF_M1_02_98	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	9	Processed	050417_T19-EFF_M1_03_99	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	10	Processed	050417_T19EFF_M1_01_100	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	11	Processed	050417_T19EFF_M1_02_101	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	12	Processed	050417_T19EFF_M1_03_102	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	13	Processed	050417_T20-EFF_M2_01_103	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	14	Processed	050417_T20-EFF_M2_02_104	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	15	Processed	050417_T20-EFF_M2_03_105	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	16	Processed	050417_T20EFF_M2_01_106	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	17	Processed	050417_T20EFF_M2_02_107	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	18	Processed	050417_T20EFF_M2_03_108	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	19	Processed	050417_T22-EFF_M4_01_109	6338	9.26	N/A	N/A	-0.515438	0	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	20	Processed	050417_T22-EFF_M4_02_110	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	21	Processed	050417_T22-EFF_M4_03_111	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	22	Processed	050417_T22EFF_M4_01_112	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	23	Processed	050417_T22EFF_M4_02_113	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	24	Processed	050417_T22EFF_M4_03_114	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	25	Processed	050417_T24-EFF_M6_01_115	26065	9.18	N/A	N/A	-0.023367	0	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	26	Processed	050417_T24-EFF_M6_02_116	41128	9.18	N/A	N/A	0.173461	0	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	27	Processed	050417_T24-EFF_M6_03_117	25333	9.15	N/A	N/A	-0.613852	0	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	28	Processed	050417_T24EFF_M6_01_118	9945	9.14	N/A	N/A	-0.220196	0	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	29	Processed	050417_T24EFF_M6_02_119	5363	9.14	N/A	N/A	-1.204338	0	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	30	Processed	050417_T24EFF_M6_03_120	15485	9.14	N/A	N/A	-1.401166	0	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	31	Processed	050417_calib_7_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	32	Processed	050417_calib_7_01-1	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	33	Processed	050417_calib_6_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	34	Processed	050417_calib_5_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	35	Processed	050417_calib_4_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	36	Processed	050417_calib_3_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	37	Processed	050417_calib_2_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	38	Processed	050417_calib_1_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	39	Processed	050417_calib_7_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	40	Processed	050417_calib_6_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	41	Processed	050417_calib_5_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	42	Processed	050417_calib_4_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	43	Processed	050417_calib_2_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	44	Processed	050417_calib_1_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	45	Processed	101716_13C15N_H20_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	46	Processed	101716_13C15N_H20_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	47	Processed	101716_13C15N_H20_03	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	48	Processed	101716_13C15N_H20_04	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M06	9.3	Target Compound	49	Processed	101716_13C15N_H20_05	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	1	Processed	050417_T18-EFF_M0_01_91	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	2	Processed	050417_T18-EFF_M0_02_92	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	3	Processed	050417_T18-EFF_M0_03_93	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	4	Processed	050417_T18EFF_M0_01_94	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	5	Processed	050417_T18EFF_M0_02_95	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	6	Processed	050417_T18EFF_M0_03_96	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	7	Processed	050417_T19-EFF_M1_01_97	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	8	Processed	050417_T19-EFF_M1_02_98	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	9	Processed	050417_T19-EFF_M1_03_99	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	10	Processed	050417_T19EFF_M1_01_100	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	11	Processed	050417_T19EFF_M1_02_101	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	12	Processed	050417_T19EFF_M1_03_102	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	13	Processed	050417_T20-EFF_M2_01_103	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	14	Processed	050417_T20-EFF_M2_02_104	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	15	Processed	050417_T20-EFF_M2_03_105	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	16	Processed	050417_T20EFF_M2_01_106	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	17	Processed	050417_T20EFF_M2_02_107	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	18	Processed	050417_T20EFF_M2_03_108	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	19	Processed	050417_T22-EFF_M4_01_109	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	20	Processed	050417_T22-EFF_M4_02_110	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	21	Processed	050417_T22-EFF_M4_03_111	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	22	Processed	050417_T22EFF_M4_01_112	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	23	Processed	050417_T22EFF_M4_02_113	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	24	Processed	050417_T22EFF_M4_03_114	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	25	Processed	050417_T24-EFF_M6_01_115	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	26	Processed	050417_T24-EFF_M6_02_116	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	27	Processed	050417_T24-EFF_M6_03_117	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	28	Processed	050417_T24EFF_M6_01_118	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	29	Processed	050417_T24EFF_M6_02_119	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	30	Processed	050417_T24EFF_M6_03_120	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	31	Processed	050417_calib_7_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	32	Processed	050417_calib_7_01-1	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	33	Processed	050417_calib_6_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	34	Processed	050417_calib_5_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	35	Processed	050417_calib_4_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	36	Processed	050417_calib_3_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	37	Processed	050417_calib_2_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	38	Processed	050417_calib_1_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	39	Processed	050417_calib_7_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	40	Processed	050417_calib_6_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	41	Processed	050417_calib_5_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	42	Processed	050417_calib_4_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	43	Processed	050417_calib_2_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	44	Processed	050417_calib_1_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	45	Processed	101716_13C15N_H20_01	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	46	Processed	101716_13C15N_H20_02	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	47	Processed	101716_13C15N_H20_03	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	48	Processed	101716_13C15N_H20_04	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M07	9.3	Target Compound	49	Processed	101716_13C15N_H20_05	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M08	9.3	Target Compound	1	Processed	050417_T18-EFF_M0_01_91	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M08	9.3	Target Compound	2	Processed	050417_T18-EFF_M0_02_92	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M08	9.3	Target Compound	3	Processed	050417_T18-EFF_M0_03_93	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M08	9.3	Target Compound	4	Processed	050417_T18EFF_M0_01_94	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M08	9.3	Target Compound	5	Processed	050417_T18EFF_M0_02_95	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
	GSSG M08	9.3	Target Compound	6	Processed	050417_T18EFF_M0_03_96	N/F	N/F	N/A	N/F	N/F	N/F	N/A	False	N/A	N/A	N/A		
